id,name,review_count,location,category,rating,price,latitude,longitude,is_closed
GWqPmrWu0kXB_-gB1H-j6A,Love & Honey Fried Chicken,367,Philadelphia,Chicken Shop,4.5,$$,39.967461,-75.136992,False
8pqdJjefYq-a9IBSJJmKwA,The Dandelion,2357,Philadelphia,Gastropubs,4.0,$$,39.951004,-75.170636,False
8pqdJjefYq-a9IBSJJmKwA,The Dandelion,2357,Philadelphia,Gastropubs,4.0,$$,39.951004,-75.170636,False
Jg9kkOl4sx2AXJVohbpSiw,South Philly Barbacoa,546,Philadelphia,Mexican,4.5,$,39.935354,-75.158801,False
v45E6gg6MrAziTepkiWByA,Harper's Garden,385,Philadelphia,American (New),4.0,$$,39.9523171,-75.1700175,False
30cpm1uq6xcQCmN6JTrB8w,Luke's Lobster Rittenhouse,1112,Philadelphia,Seafood,4.5,$$,39.95051,-75.16917,False
30cpm1uq6xcQCmN6JTrB8w,Luke's Lobster Rittenhouse,1112,Philadelphia,Seafood,4.5,$$,39.95051,-75.16917,False
30cpm1uq6xcQCmN6JTrB8w,Luke's Lobster Rittenhouse,1112,Philadelphia,Seafood,4.5,$$,39.95051,-75.16917,False
KYPhGJIibu_7ePIX4HNs6A,48th Street Grille,249,Philadelphia,Caribbean,4.5,$$,39.95313,-75.21878,False
l8VedGQFMLtTz2zRmpTlxA,Hardena/Waroeng Surabaya Restaurant,359,Philadelphia,Indonesian,4.5,$,39.9284400939941,-75.171257019043,False
cVw5sRTxzHW6vSWW5dK4xA,Sarvida,59,Philadelphia,Filipino,4.5,$$,39.9695651330578,-75.1315384358168,False
ntiIq1FNqduOyyowMFGh5A,Nan Zhou Hand Drawn Noodle House,2089,Philadelphia,Chinese,4.0,$,39.9554005670665,-75.1569010985796,False
OddKlB5d2KQpIP2rJt89ow,White Yak,114,Philadelphia,Himalayan/Nepalese,4.5,$$,40.03368,-75.21594,False
hAcBP6zU9qAs6o3cbUW6MA,baology,171,Philadelphia,Taiwanese,4.0,$$,39.9545128368159,-75.1710262522101,False
hAcBP6zU9qAs6o3cbUW6MA,baology,171,Philadelphia,Taiwanese,4.0,$$,39.9545128368159,-75.1710262522101,False
j-qtdD55OLfSqfsWuQTDJg,Parc,2561,Philadelphia,French,4.0,$$$,39.9491724,-75.1707273,False
S8ZFYEgMejpChID8tzKo9A,Amada,2028,Philadelphia,Tapas Bars,4.0,$$$,39.9487,-75.14476,False
-mIlmp5l4hKlp1tvHRdvTg,Sonny's Famous Steaks,1578,Philadelphia,Cheesesteaks,4.0,$$,39.9499178538079,-75.1447920753477,False
-mIlmp5l4hKlp1tvHRdvTg,Sonny's Famous Steaks,1578,Philadelphia,Cheesesteaks,4.0,$$,39.9499178538079,-75.1447920753477,False
yj0SWZvJ0tGwAywoVxPT5A,Dig,71,Philadelphia,American (New),4.5,$$,39.9512017549924,-75.1680316,False
3ldp8B52AOzNSFnPMAY0ww,Fette Sau,605,Philadelphia,Barbeque,4.0,$$,39.9692358,-75.134788,False
1vPSY4EA-fTRIZYz1Ruzow,K'Far Cafe,267,Philadelphia,Cafes,4.5,$$,39.951593,-75.172171,False
7pAgxBMUjrVPH7xh3fn-gw,Oh Brother Philly,359,Philadelphia,Cheesesteaks,4.0,$$,39.94971,-75.14411,False
MMRRS6YhVRx_iN5-JhMRYg,Han Dynasty,754,Philadelphia,Szechuan,4.0,$$,39.9567105160991,-75.1971027810898,False
dHFEcHJG2LmPBJ0X2cfj7Q,Stargazy,158,Philadelphia,British,4.5,$$,39.9267687862217,-75.1673582288773,False
0X5TTmfBPPY98Ra2CcSw0Q,Mike's BBQ,212,Philadelphia,Barbeque,4.5,$$,39.928409524335,-75.1632106304169,False
0X5TTmfBPPY98Ra2CcSw0Q,Mike's BBQ,212,Philadelphia,Barbeque,4.5,$$,39.928409524335,-75.1632106304169,False
JVDHxMnKjif8XdXVFWiClg,Dizengoff,706,Philadelphia,Middle Eastern,4.5,$$,39.9506511,-75.1683346,False
xQE1fuwKCXJEBcJgSSCNbw,Urban Farmer Philadelphia,540,Philadelphia,American (Traditional),4.0,$$$,39.957207,-75.1699827,False
Qm8pSLYuVS7eIyOx5YsWBw,Glory Beer Bar & Kitchen,174,Philadelphia,Beer Bar,4.5,$$,39.94815,-75.14337,False
Qm8pSLYuVS7eIyOx5YsWBw,Glory Beer Bar & Kitchen,174,Philadelphia,Beer Bar,4.5,$$,39.94815,-75.14337,False
dChRGpit9fM_kZK5pafNyA,The Love,495,Philadelphia,American (New),4.0,$$$,39.95077,-75.17085,False
Gw7UW0E2BguzL9suQnwDeg,SPOT Gourmet Burgers,261,Philadelphia,Burgers,4.5,$$,39.9747101233332,-75.1825701445341,False
-OIUunijjcq_ZzyyQhPPFQ,Zorba's Taverna,474,Philadelphia,Greek,4.5,$$,39.96712,-75.1749,False
AGlh4ZDv6jnoiYfz7At9mw,Dim Sum Garden,2500,Philadelphia,Dim Sum,4.0,$,39.955399,-75.156727,False
AGlh4ZDv6jnoiYfz7At9mw,Dim Sum Garden,2500,Philadelphia,Dim Sum,4.0,$,39.955399,-75.156727,False
iUZEGx29miZObLd6_lt7Vg,Sabrina's Café,1594,Philadelphia,Breakfast & Brunch,4.0,$$,39.9604147854253,-75.1686044901787,False
_OgwyI_0mGs620_ZfKgzbg,Tierra Colombiana Restaurant,382,Philadelphia,Latin American,4.0,$$,40.0205159,-75.1338196,False
bwgK5d9oT2sUcvyBOsTREQ,Sky Cafe,196,Philadelphia,Indonesian,4.5,$$,39.93681,-75.1626299,False
Mwc3n5Psw9wRaQ22vZWDYQ,Bar Hygge,345,Philadelphia,Breweries,4.5,$$,39.9671254923543,-75.1661240918427,False
ziyXteCmNmRprs10buP2iQ,Kilimandjaro Restaurant,249,Philadelphia,African,4.0,$$,39.9565696,-75.2086729,False
ziyXteCmNmRprs10buP2iQ,Kilimandjaro Restaurant,249,Philadelphia,African,4.0,$$,39.9565696,-75.2086729,False
9MVKjEMN5T59uzG1xoD2BQ,Cocina Madrigal,1703,Phoenix,Mexican,5.0,$$,33.4087985461415,-112.047297751521,False
Xg5qEQiB-7L6kGJ5F4K3bQ,Little Miss BBQ-University,2427,Phoenix,Barbeque,5.0,$$,33.4216084,-111.9891506,False
Xg5qEQiB-7L6kGJ5F4K3bQ,Little Miss BBQ-University,2427,Phoenix,Barbeque,5.0,$$,33.4216084,-111.9891506,False
yNPh5SO-7wr8HPpVCDPbXQ,The Arrogant Butcher,2469,Phoenix,American (New),4.0,$$,33.4473917315183,-112.072831046558,False
yNPh5SO-7wr8HPpVCDPbXQ,The Arrogant Butcher,2469,Phoenix,American (New),4.0,$$,33.4473917315183,-112.072831046558,False
z6-reuC5BYf_Rth9gMBfgQ,St Francis,1734,Phoenix,American (New),4.0,$$,33.50898923,-112.071277,False
UVyPQEYavZuj_CBarfWeFg,Monroe's Hot Chicken,459,Phoenix,Chicken Shop,4.0,$$,33.447007,-112.074468,False
NgDyxaeItFSInv7J5paGLQ,The Kettle Black Kitchen & Pub,968,Phoenix,Gastropubs,4.5,$$,33.44865,-112.072362,False
HGvNE87fvK5PwKMZBDkTbA,Fuego at The Clarendon,812,Phoenix,Latin American,4.5,$$,33.491105,-112.0795409,False
SlP4ZkjQVsoHU3uCDB7xmA,Little Rituals,128,Phoenix,Cocktail Bars,4.5,$$,33.4464073,-112.0741383,False
SlP4ZkjQVsoHU3uCDB7xmA,Little Rituals,128,Phoenix,Cocktail Bars,4.5,$$,33.4464073,-112.0741383,False
uHZDCuzXrgWBKrGP7JVPmA,The Bread and Honey House,259,Phoenix,Cafes,5.0,$,33.45136614,-111.9811,False
cTZmf7B-4yciMc1WKiCVOA,Welcome Diner,1113,Phoenix,Diners,4.5,$$,33.4555996562385,-112.060809731465,False
T-KniGykrZ46ZC9plOTspw,PHX Burrito House,765,Phoenix,Mexican,4.5,$,33.4963856006833,-112.083983185613,False
YPavuOh2XsnRbLfl0DH2lQ,Lo-Lo's Chicken & Waffles,2227,Phoenix,Southern,4.0,$$,33.4353717916279,-112.073970303931,False
ElWzx5_fU8S2G45OnM-HpA,Ocotillo,1115,Phoenix,American (New),4.0,$$,33.485422948131,-112.069190424606,False
vjaHGc25CcyNPZTbjDa7Ww,The Vig Fillmore,816,Phoenix,American (New),4.0,$$,33.454963,-112.079307,False
IsoLzudHC50oJLiEWpwV-w,Chelsea's Kitchen,1666,Phoenix,American (New),4.0,$$,33.51161,-111.99558,False
IsoLzudHC50oJLiEWpwV-w,Chelsea's Kitchen,1666,Phoenix,American (New),4.0,$$,33.51161,-111.99558,False
lody-V-zjxBxockQnFq9SA,Verdura,317,Phoenix,Vegan,4.5,$$,33.51797833,-112.06348933,False
Kr2EJ05h5BXHlytYBgShGw,The Porch,626,Phoenix,Sports Bars,4.0,$$,33.4947659,-111.9946314,False
NqOIzr1FEzTIhJm7Ign0yQ,Hash Kitchen,505,Phoenix,Breakfast & Brunch,4.5,$$,33.4947651,-111.9881607,False
S-oLPRdhlyL5HAknBKTUcQ,Harumi Sushi & Sake,1549,Phoenix,Japanese,4.5,$$,33.4497491809777,-112.075330974205,False
aIZQF2UCLv6ru-zsPK4H2Q,Texas BBQ House,406,Phoenix,Barbeque,4.5,$$,33.39991,-112.0296,False
PlTdQdCWu2_hjbSuenB3pg,PHO 43,612,Phoenix,Vietnamese,4.5,$,33.4793425,-112.1517849,False
VSX3ixrqQFwwGBUf15s0EQ,The Macintosh,830,Phoenix,American (New),4.5,$$,33.5075723503023,-112.037502106607,False
J07TDs6qnTIaxm48EL1cKQ,Hula's Modern Tiki,1326,Phoenix,Hawaiian,4.0,$$,33.5116,-112.06534,False
9yESUcIVarhYEabIMj844Q,Culinary Dropout,820,Phoenix,Bars,4.0,$$,33.5194664,-112.0653473,False
iXV2kGGyXJlKM8JKek-HNg,Centrico,321,Phoenix,Mexican,4.5,$$,33.4504069086437,-112.073926125802,False
0f5NHsmf7voKaFxjXmvfQQ,Taco Boy's,292,Phoenix,Mexican,4.5,$,33.458928,-112.065571,False
KDh82ODr4adz9ck6ltQ_YQ,Tastybox,131,Phoenix,American (New),5.0,$$,33.4556142,-112.0650651,False
Whdb9vtUaeto9UdVrs1Taw,Arizona Wilderness DTPHX,283,Phoenix,Beer Gardens,4.0,$$,33.4585933837188,-112.070989376528,False
pDewiJY6KCcZgLxxgxg13Q,Comedor Guadalajara,626,Phoenix,Mexican,4.0,$$,33.429424,-112.073929,False
0859wfd1BQHG46Zpwhc0ZQ,Oven + Vine,319,Phoenix,American (New),4.5,$$,33.474235,-112.074607,False
9vub2LM7Djy8P-LPumcLXA,Tacos Chiwas,689,Phoenix,Mexican,4.5,$,33.46546,-112.04,False
X1-AbThDu9tmijcGnsi8Ug,Binkley's Restaurant,102,Phoenix,American (New),5.0,$$$$,33.4878196716309,-112.031295776367,False
plWuv4gda7m0KlqCNhrb4w,Angels Trumpet Ale House,1208,Phoenix,American (New),4.0,$$,33.457054176513,-112.07156724527,False
5V8O-vas5A4XGWqxsJ7GBg,The Farish House,129,Phoenix,Wine Bars,4.5,$$,33.45720126678567,-112.07025,False
lCd20nDS9rFHW_2KViqWUA,El Chullo Peruvian Restaurant & Bar,396,Phoenix,Peruvian,4.5,$$,33.4770298133104,-112.06484661761,False
lCd20nDS9rFHW_2KViqWUA,El Chullo Peruvian Restaurant & Bar,396,Phoenix,Peruvian,4.5,$$,33.4770298133104,-112.06484661761,False
JWjL6WTeEIdGN0vOGNO9pQ,Glai Baan,570,Phoenix,Thai,4.5,$$,33.48727,-112.03084,False
DaVTuhzi6EgWStb2eAjNjA,Presidio Cocina Mexicana,773,Phoenix,Mexican,4.5,$$,33.4801951,-112.0813133,False
FKj6537SERSe0SN8yI7-gA,Restaurant Progress,225,Phoenix,Bars,4.5,$$$,33.4994892966121,-112.083034525003,False
aKFA85Miwb96A0IAS3mRgQ,FEZ,512,Phoenix,Bars,4.0,$$,33.459626,-112.074322,False
aKFA85Miwb96A0IAS3mRgQ,FEZ,512,Phoenix,Bars,4.0,$$,33.459626,-112.074322,False
aKFA85Miwb96A0IAS3mRgQ,FEZ,512,Phoenix,Bars,4.0,$$,33.459626,-112.074322,False
ZCzey5aPhd7jYIoHsUfjmQ,The Clever Koi,1387,Phoenix,Asian Fusion,4.5,$$,33.49747,-112.07415,False
U1ZVgF-kfkvv_rcoe0RglQ,Pho Noodles,350,Phoenix,Vietnamese,4.5,$,33.4887594999659,-112.082401841627,False
P2GBKrx7dJg3xeGtuU2K-A,Bluewater Grill - Phoenix,921,Phoenix,Seafood,4.0,$$,33.5101676,-112.0449114,False
eZqoDfBg-xOS8WdcZCYM2A,JL Smokehouse,193,Phoenix,Barbeque,4.5,$$,33.40708,-112.03796,False
eZqoDfBg-xOS8WdcZCYM2A,JL Smokehouse,193,Phoenix,Barbeque,4.5,$$,33.40708,-112.03796,False
NKyKURyCgz5zSIRQJjCgNQ,Sangria On the Burg,1089,San Antonio,American (New),4.5,$$,29.501606,-98.559852,False
qtWrFSmZMR54z5butiAwoA,The Jerk Shack,264,San Antonio,Caribbean,4.5,$$,29.430632,-98.548068,False
CLbzZGsLKcUf4G269KEu_Q,Rosario's Mexican Cafe Y Cantina,2942,San Antonio,Mexican,4.0,$$,29.4151248931885,-98.4896087646484,False
A-2-cH0dGVDY7tEs_0BTEA,Boudro's On the River Walk,2453,San Antonio,American (New),4.0,$$$,29.424211,-98.488337,False
y0G19V0kCxK3XDE4PuEjKw,Tycoon Flats,902,San Antonio,Burgers,4.0,$$,29.45228,-98.48491,False
y0G19V0kCxK3XDE4PuEjKw,Tycoon Flats,902,San Antonio,Burgers,4.0,$$,29.45228,-98.48491,False
y0G19V0kCxK3XDE4PuEjKw,Tycoon Flats,902,San Antonio,Burgers,4.0,$$,29.45228,-98.48491,False
mlrX_eT46F_WjEcNNDqg-g,Southerleigh Fine Food and Brewery,1203,San Antonio,Breweries,4.0,$$,29.4425389496087,-98.480661821962,False
K444c79c_uHQ4at6rCxk5Q,Gino's Deli Stop N Buy,1265,San Antonio,Delis,5.0,$,29.56441,-98.55768,False
jpkIekRcJwkheofnq4tyvw,Picnikins Patio Cafe,413,San Antonio,American (New),4.5,$$,29.51892,-98.50789,False
jlN1FR1FAroEJV7CqywXAw,Ida Claire,419,San Antonio,Breakfast & Brunch,4.5,$$,29.49758,-98.47905,False
jlN1FR1FAroEJV7CqywXAw,Ida Claire,419,San Antonio,Breakfast & Brunch,4.5,$$,29.49758,-98.47905,False
jlN1FR1FAroEJV7CqywXAw,Ida Claire,419,San Antonio,Breakfast & Brunch,4.5,$$,29.49758,-98.47905,False
jlN1FR1FAroEJV7CqywXAw,Ida Claire,419,San Antonio,Breakfast & Brunch,4.5,$$,29.49758,-98.47905,False
waEEMz2qQaoDoomR2VFnrw,Gogi Street,638,San Antonio,Korean,4.5,$,29.558001,-98.461972,False
EkbMMFiq3x5OB8pTvVX0ag,225 Urban Smoke,310,San Antonio,Cajun/Creole,4.5,$$,29.4853234755559,-98.4281596585388,False
EkbMMFiq3x5OB8pTvVX0ag,225 Urban Smoke,310,San Antonio,Cajun/Creole,4.5,$$,29.4853234755559,-98.4281596585388,False
QFZLiWaqVjeVpEADks-giw,NOLA Brunch & Beignets,601,San Antonio,Breakfast & Brunch,4.0,$$,29.45294,-98.48505,False
XHhvawwnTVszMrRi0q1sAg,Pancake Joe's,1142,San Antonio,Breakfast & Brunch,4.5,$,29.4646091,-98.5436325,False
EjHu7cCILgbhyslPNQt3eA,The Smoke Shack,1133,San Antonio,Southern,4.0,$$,29.4610292610233,-98.4664262831212,False
oVASyewXkfUUXb2k2nOaKw,Down on Grayson,777,San Antonio,American (New),4.0,$$,29.4439930070745,-98.4782447700663,False
uitnSU8Wv8LRT50y2w-Pmg,Embers Wood Fire Grill & Bar,664,San Antonio,American (Traditional),4.0,$$,29.53162,-98.56371,False
zA74m8K0IYQMT4FfthcUGw,Sichuan House,737,San Antonio,Szechuan,4.5,$$,29.47179,-98.6234,False
zA74m8K0IYQMT4FfthcUGw,Sichuan House,737,San Antonio,Szechuan,4.5,$$,29.47179,-98.6234,False
ObsS48tp6s2VSdRtpLYo1w,Fat Tummy Empanadas,203,San Antonio,Empanadas,4.5,$,29.4280016,-98.527976,False
9fxM8Dj9gHr_xbAbJ3UJZg,Kungfu Noodle,877,San Antonio,Noodles,4.5,$,29.4957606,-98.6188172,False
9fxM8Dj9gHr_xbAbJ3UJZg,Kungfu Noodle,877,San Antonio,Noodles,4.5,$,29.4957606,-98.6188172,False
9fxM8Dj9gHr_xbAbJ3UJZg,Kungfu Noodle,877,San Antonio,Noodles,4.5,$,29.4957606,-98.6188172,False
T9diFaHJIsGVKePFYCQJxQ,Pappadeaux Seafood Kitchen,991,San Antonio,Seafood,4.0,$$,29.51962,-98.488067,False
T9diFaHJIsGVKePFYCQJxQ,Pappadeaux Seafood Kitchen,991,San Antonio,Seafood,4.0,$$,29.51962,-98.488067,False
dZReLp2LAMwqLeox8fe-_g,Dim Sum Oriental Cuisine,263,San Antonio,Dim Sum,4.5,$$,29.541735,-98.526767,False
uw5b_6gdZ6hYsCz75lwBXg,Outlaw Kitchens,129,San Antonio,American (New),5.0,$$,29.4546217,-98.5029868,False
AsL7ifh6n0r9eGkhij6-Ng,The Esquire Tavern,2570,San Antonio,Lounges,4.0,$$,29.4247334154792,-98.4917683754631,False
QEMxxX8hLynX5dub5cmSsw,Cabo Bob's Burritos,166,San Antonio,Mexican,4.5,$,29.51713,-98.46208,False
1pR8Nw9DAZSnMdpQbM5VRw,Fattboy Burgers & Dogs,590,San Antonio,Burgers,4.5,$$,29.49462,-98.5356,False
YkSuVQ6gn9_PC8QFcEitJA,Pollos Asados Los Norteños,699,San Antonio,Mexican,4.5,$,29.398,-98.40054,False
YkSuVQ6gn9_PC8QFcEitJA,Pollos Asados Los Norteños,699,San Antonio,Mexican,4.5,$,29.398,-98.40054,False
fjQyLm3ktC8hqRm97cuYMA,The Dogfather,424,San Antonio,Hot Dogs,4.5,$$,29.49353,-98.49965,False
oRZJv58QVTgaT6sx2dUPtQ,La Frite Belgian Bistro,445,San Antonio,Belgian,4.0,$$,29.41642,-98.4886,False
oRZJv58QVTgaT6sx2dUPtQ,La Frite Belgian Bistro,445,San Antonio,Belgian,4.0,$$,29.41642,-98.4886,False
oRZJv58QVTgaT6sx2dUPtQ,La Frite Belgian Bistro,445,San Antonio,Belgian,4.0,$$,29.41642,-98.4886,False
PLIGLhyC9PwmSt9m8a6Yvg,Max & Louie's New York Diner,1084,San Antonio,Diners,4.0,$$,29.565278,-98.486054,False
rNx5FD9s7dfIsY4UYwripw,El Chivito Tortas Ahogadas,168,San Antonio,Mexican,4.5,$,29.491750252741,-98.5492553146032,False
rNx5FD9s7dfIsY4UYwripw,El Chivito Tortas Ahogadas,168,San Antonio,Mexican,4.5,$,29.491750252741,-98.5492553146032,False
zulD0Ns_524wMuCAFlXxRA,Tlahco Mexican kitchen,253,San Antonio,Mexican,4.5,$,29.5006724654481,-98.4989311110433,False
S03dN81Ae5tQAjymZGFUPQ,L & L Hawaiian Barbecue,340,San Antonio,Hawaiian,4.0,$,29.489544,-98.441582,False
jJB0NU1Qk8mpRf1hUMffEw,The Barn Door,396,San Antonio,Steakhouses,4.0,$$,29.5127871076446,-98.4591067556256,False
jJB0NU1Qk8mpRf1hUMffEw,The Barn Door,396,San Antonio,Steakhouses,4.0,$$,29.5127871076446,-98.4591067556256,False
Q9kPCFtbz2nl-nD5RnspHQ,"Snooze, an A.M. Eatery",1081,San Antonio,Breakfast & Brunch,4.0,$$,29.495761,-98.480817,False
uOkenrH8VKVopYWLHUHJMA,Breakfast Bitch,711,San Diego,Breakfast & Brunch,4.0,$$,32.74751,-117.16013,False
FfOjwHM-Oliao8-UABaazQ,"Snooze, an A.M. Eatery",6997,San Diego,Breakfast & Brunch,4.5,$$,32.749,-117.16078,False
rpz4p2RsFsok450butSHqA,Hash House A Go Go,7625,San Diego,Breakfast & Brunch,4.0,$$,32.743898,-117.16061,False
JsqcYkfbVxN69PIUNNe79A,Breakfast Republic,350,San Diego,Breakfast & Brunch,4.0,$$,32.77077,-117.1502744,False
_8y1B0HMhc3m9aLiVpp80w,Crushed,2365,San Diego,Tapas/Small Plates,4.5,$$,32.7970314,-117.2521133,False
fSIRla-ZkcaLgQfufl60UA,Cafe 21 Gaslamp,3944,San Diego,Breakfast & Brunch,4.0,$$,32.71376,-117.1602894,False
eGhOLzFFIhrvF6QjSSpJsg,Phil's BBQ,14241,San Diego,Barbeque,4.5,$$,32.7547792020658,-117.21598848605,False
IPRSekE7gtBLgo6NMhOtLQ,The Crack Shack - Little Italy,4585,San Diego,American (New),4.0,$$,32.72776,-117.1713,False
VuR1rTb3XpOr8z0r8jC3eg,Great Maple - Hillcrest,3713,San Diego,Breakfast & Brunch,4.0,$$,32.75171,-117.14954,False
xqGV_0Twd7ir8DbFLdninw,The Waffle Spot,1674,San Diego,Breakfast & Brunch,4.0,$$,32.7586791499908,-117.175143044705,False
HPpoWHDg1Sj_4w7vXbbTVA,Leilani's Cafe,946,San Diego,Hawaiian,4.5,$,32.80791,-117.25475,False
F4__KRDgK_oGx0fv6VUpbQ,Cafe 21 University Heights,1962,San Diego,American (New),4.0,$$,32.7629341776073,-117.134248119354,False
7g8CKU-UqEJ4bnIH2G5HCQ,Cafe Sevilla,3349,San Diego,Spanish,4.0,$$,32.708977,-117.159964,False
fMWoLTioV_ttwKX90bSL1Q,Cocina 35,1094,San Diego,Mexican,4.5,$$,32.7202896932569,-117.159230396319,False
lN7bYVpbzb3c-2LHqhbtcg,Little Lion Cafe,555,San Diego,Cafes,4.5,$$,32.7367975,-117.254711,False
_aFWMQjwaLHGK1YZDWKJMw,El Carrito,177,San Diego,Mexican,4.5,$,32.698685988681,-117.139883972704,False
_aFWMQjwaLHGK1YZDWKJMw,El Carrito,177,San Diego,Mexican,4.5,$,32.698685988681,-117.139883972704,False
pg0LHP8eYI72OgUryKnuLA,Liberty Public Market,968,San Diego,Farmers Market,4.0,$$,32.7398461,-117.2112348,False
GEGT643TFy4L02xk0HbpfA,Farmer's Table Bay Park,472,San Diego,Breakfast & Brunch,4.0,$$,32.796134,-117.1931732,False
J55fX2Gs-ry0XNCnEDiLNQ,Donut Bar,4503,San Diego,Breakfast & Brunch,4.0,$,32.7176535913556,-117.158730314958,False
a3yfBL2Nlm6Z6-1Yzl4ncw,Din Tai Fung,2908,San Diego,Taiwanese,4.5,$$,32.872344,-117.212553,False
Bkd75R-s2jVt-euwJAyBZA,Lazy Dog Restaurant & Bar,2109,San Diego,Burgers,4.0,$$,32.76644490373337,-117.1543053818482,False
ArSgukAJfUlEQu12GSA-qA,Vessel Restaurant + Bar,455,San Diego,Bars,4.0,$$,32.709496,-117.232278,False
m54urwgZGIbP2npNnzr3Ug,Lazy Hippo,563,San Diego,Breakfast & Brunch,4.0,$$,32.70963,-117.16221,False
1Wffq8H0kQ9sKVis_-QSnA,Farmer's Bottega Restaurant,1149,San Diego,American (New),4.0,$$,32.7500687,-117.1709137,False
G490wIFt0esrvxXFvbqovQ,TJ Birrieria,91,San Diego,Mexican,4.0,$,32.70126,-117.14751,False
DKOQuFuCUsVVChbBRpj0gw,Breakfast Republic,1452,San Diego,Breakfast & Brunch,4.0,$$,32.7124414936264,-117.158169304,False
YaXs5rWz2BvY4vxmg-55zw,SHABUMi,1040,San Diego,Hot Pot,4.5,$$,32.8194299,-117.17978,False
PUcvlST3Q9b94nKMkS5wUg,Blue Water Seafood Market & Grill,3715,San Diego,Seafood,4.0,$$,32.7419837556966,-117.179921782568,False
PUcvlST3Q9b94nKMkS5wUg,Blue Water Seafood Market & Grill,3715,San Diego,Seafood,4.0,$$,32.7419837556966,-117.179921782568,False
uTCLFwn-xEBKCrUWHfOeTw,Breakfast Republic,2878,San Diego,American (Traditional),4.0,$$,32.7486992,-117.1342316,False
fzaP_PGG6ZmD2jtVX1KuNg,Maggie's Cafe,927,San Diego,Breakfast & Brunch,4.5,$$,32.802139519804,-117.140451600139,False
fzaP_PGG6ZmD2jtVX1KuNg,Maggie's Cafe,927,San Diego,Breakfast & Brunch,4.5,$$,32.802139519804,-117.140451600139,False
Q0mNKzM5ESKtQCO5Rs7aew,Breakfast Republic,1108,San Diego,Breakfast & Brunch,4.0,$$,32.740901,-117.211593,False
vPxfZN-eLLrU6ECf60_wVQ,Richard Walker's Pancake House,3482,San Diego,Breakfast & Brunch,4.0,$$,32.7111313682653,-117.164931220238,False
KUsnkivVHfZeeCGd34AGYA,Famous Waffle Sandwich,169,San Diego,Waffles,4.5,$,32.829783,-117.152623,False
43BHmEbS7eBRxC7MFnqv7Q,Las Cuatro Milpas,2154,San Diego,Mexican,4.5,$,32.701918,-117.145135,False
CPr8TQlj3tpsEnY08L_qiQ,Perry's Cafe,1192,San Diego,Breakfast & Brunch,4.0,$$,32.756207392613,-117.201491427647,False
2XLJwVi9y9p8P1N1ETdpWw,Del's Hideout,430,San Diego,Barbeque,4.5,$$,32.78137,-117.08355,False
7wgq7FZC9iGSOuTWssFRHg,Woomiok,464,San Diego,Korean,4.5,$$,32.81423,-117.15385,False
hmG0K_C5YxHcvUB4FY8fyg,Breakfast Republic,520,San Diego,Breakfast & Brunch,4.0,$$,32.79596,-117.25502,False
hmG0K_C5YxHcvUB4FY8fyg,Breakfast Republic,520,San Diego,Breakfast & Brunch,4.0,$$,32.79596,-117.25502,False
mTjKTc3SYz3ZmevLDUs7Lw,Cafe Coyote,5360,San Diego,Mexican,3.5,$$,32.752281,-117.194211,False
2wRJ7u73HrVGJWWvnE45Qw,The Mission Cafe,1684,San Diego,Coffee & Tea,4.5,$$,32.7846968467209,-117.25274455677,False
Sa_qcnc7ZgzSOylf3plTRA,C Level,3185,San Diego,American (New),4.0,$$,32.7241827616904,-117.188347987279,False
PudSXGES4Xg2O1Q5Y0UWnw,Beach House Grill,893,San Diego,Bars,3.5,$$,32.7705652980916,-117.252706364557,False
RJf5H-eQn37jM6KzXBjBXw,Homestyle Hawaiian Pub & Eatery,562,San Diego,Hawaiian,4.0,$$,32.822301345177,-117.101922220238,False
OfjUGieDXyPB8jWa0pvehA,Homestyle Hawaiian,1716,San Diego,Hawaiian,4.0,$$,32.801671968633,-117.159088104705,False
OfjUGieDXyPB8jWa0pvehA,Homestyle Hawaiian,1716,San Diego,Hawaiian,4.0,$$,32.801671968633,-117.159088104705,False
ZOaAsbuNKdhkPr_vfFh_5Q,Farmer's Table Little Italy - San Diego,937,San Diego,Breakfast & Brunch,3.5,$$,32.7230999,-117.1678479,False
ycL1qii6EpKXoLgMMboBIQ,Pecan Lodge,5087,Dallas,Sandwiches,4.5,$$,32.7835884,-96.7838669,False
aH3iLs5URV5sY-kNKVFyLA,Maple Leaf Diner,2462,Dallas,American (Traditional),4.5,$$,32.92347,-96.80524,False
CREIs-59rrp8OhG9VppCqA,Ellen's,2689,Dallas,Southern,4.0,$$,32.7818955295251,-96.8076125410698,False
CREIs-59rrp8OhG9VppCqA,Ellen's,2689,Dallas,Southern,4.0,$$,32.7818955295251,-96.8076125410698,False
4YKsw4LpsUPOe46jodd67w,Paradiso,435,Dallas,Mediterranean,4.0,$$,32.74753903,-96.82797773,False
4YKsw4LpsUPOe46jodd67w,Paradiso,435,Dallas,Mediterranean,4.0,$$,32.74753903,-96.82797773,False
bULVB0Q87mn4u2sNPjXTTQ,Rodeo Goat,2112,Dallas,Burgers,4.5,$$,32.7971504231268,-96.8239863214264,False
9uaSZzLB7CEHGc4mokQxig,The Porch,1378,Dallas,Southern,4.0,$$,32.82064248039,-96.784746955887,False
_m82_xIX_7WL4MQfw7CA5Q,Mike's Chicken,1180,Dallas,Chicken Shop,4.5,$,32.808448,-96.818527,False
